Vulnerability ID,Severity,Package name,Package version,Package type,Package path,Image,OS Name,CVSS version,CVSS score,CVSS vector,Vuln link,Vuln Publish date,Vuln Fix date,Fix version,Public Exploit,K8S cluster name,K8S namespace name,K8S workload type,K8S workload name,K8S container name,Image ID,K8S POD count,Package suggested fix
CVE-2019-8906,Low,file-libs,5.33,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,4.4,AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-8906,2019-02-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2019-8906,Low,file-libs,5.33,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,4.4,AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-8906,2019-02-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-24032,Low,libzstd,1.4.4,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2021-24032,2019-06-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-24032,Low,libzstd,1.4.4,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2021-24032,2019-06-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-3997,Low,systemd-libs,239,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-3997,2022-01-10,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-3997,Low,systemd-libs,239,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-3997,2022-01-10,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2022-27943,Low,libstdc++,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2022-27943,Low,libstdc++,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-43618,Low,gmp,6.1.2,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.2,AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-43618,2021-09-15,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-43618,Low,gmp,6.1.2,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.2,AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-43618,2021-09-15,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-44568,Low,libsolv,0.7.20,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.3,AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-44568,2020-12-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-44568,Low,libsolv,0.7.20,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.3,AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-44568,2020-12-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-4209,Low,gnutls,3.6.16,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.5,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-4209,2021-12-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,0:3.6.16-5.el8_6
CVE-2021-4209,Low,gnutls,3.6.16,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.5,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-4209,2021-12-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,0:3.6.16-5.el8_6
CVE-2019-19244,Low,sqlite-libs,3.26.0,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2019-19244,2019-11-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,0:3.26.0-16.el8_6
CVE-2019-19244,Low,sqlite-libs,3.26.0,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2019-19244,2019-11-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,0:3.26.0-16.el8_6
CVE-2020-21674,Low,libarchive,3.3.3,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2020-21674,2019-12-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2020-21674,Low,libarchive,3.3.3,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2020-21674,2019-12-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-16428,Low,glib2,2.56.4,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-16428,2018-04-11,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-16428,Low,glib2,2.56.4,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-16428,2018-04-11,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-20657,Low,libstdc++,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-20657,Low,libstdc++,8.5.0,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-1121,Low,procps-ng,3.3.15,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,3.9,AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:L,https://access.redhat.com/security/cve/CVE-2018-1121,2018-05-17,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-1121,Low,procps-ng,3.3.15,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,3.9,AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:L,https://access.redhat.com/security/cve/CVE-2018-1121,2018-05-17,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-35938,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-35938,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-35938,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-35938,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
CVE-2021-35939,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.8.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:ca63cc13f236f9cca741934c99740fc78cb64cdd5fdc8211fdb624e57788146d,1,
CVE-2021-35939,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-collector:1.9.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-agent,deployment,sysdig-agent-kspmcollector,kspmcollector,sha256:23190784cf893e9d784a884f68f517fda682bb471161f1508af7665da8fae0cf,1,
